2026-06-25 10:44:58,961 | INFO     | __main__: QasymGo Bot запущен. Нажмите Ctrl+C для остановки.
2026-06-25 10:44:58,961 | INFO     | aiogram.dispatcher: Start polling
2026-06-25 10:44:59,473 | INFO     | aiogram.dispatcher: Run polling for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 10:45:00,099 | INFO     | aiogram.event: Update id=978972207 is handled. Duration 469 ms by bot id=8818049003
2026-06-25 10:45:00,099 | INFO     | aiogram.event: Update id=978972208 is handled. Duration 469 ms by bot id=8818049003
2026-06-25 10:45:19,656 | INFO     | aiogram.event: Update id=978972209 is handled. Duration 405 ms by bot id=8818049003
2026-06-25 10:45:22,928 | INFO     | aiogram.event: Update id=978972210 is handled. Duration 155 ms by bot id=8818049003
2026-06-25 10:45:25,664 | INFO     | aiogram.event: Update id=978972211 is handled. Duration 203 ms by bot id=8818049003
2026-06-25 10:45:29,020 | INFO     | aiogram.event: Update id=978972212 is handled. Duration 140 ms by bot id=8818049003
2026-06-25 10:45:30,434 | INFO     | aiogram.event: Update id=978972213 is handled. Duration 186 ms by bot id=8818049003
2026-06-25 10:45:50,121 | INFO     | handlers.admin: Админ пополнил баланс Данияр на 1000000.0 ₸
2026-06-25 10:45:50,122 | INFO     | aiogram.event: Update id=978972214 is handled. Duration 594 ms by bot id=8818049003
2026-06-25 10:46:15,847 | INFO     | handlers.admin: Админ снял 10000000.0 ₸ с баланса Данияр
2026-06-25 10:46:15,848 | INFO     | aiogram.event: Update id=978972215 is handled. Duration 719 ms by bot id=8818049003
2026-06-25 10:46:23,763 | INFO     | aiogram.event: Update id=978972216 is handled. Duration 186 ms by bot id=8818049003
2026-06-25 10:46:35,788 | INFO     | aiogram.event: Update id=978972217 is handled. Duration 157 ms by bot id=8818049003
2026-06-25 10:46:46,250 | INFO     | aiogram.dispatcher: Polling stopped
2026-06-25 10:46:46,514 | INFO     | __main__: Бот остановлен.
2026-06-25 10:46:46,517 | INFO     | aiogram.dispatcher: Polling stopped for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 14:59:57,036 | INFO     | database.db: База данных инициализирована.
2026-06-25 14:59:57,476 | INFO     | __main__: QasymGo Bot запущен. Нажмите Ctrl+C для остановки.
2026-06-25 14:59:57,477 | INFO     | aiogram.dispatcher: Start polling
2026-06-25 14:59:57,819 | INFO     | aiogram.dispatcher: Run polling for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 14:59:58,323 | INFO     | aiogram.event: Update id=978972218 is handled. Duration 358 ms by bot id=8818049003
2026-06-25 14:59:58,424 | INFO     | aiogram.event: Update id=978972220 is handled. Duration 452 ms by bot id=8818049003
2026-06-25 14:59:58,460 | INFO     | aiogram.event: Update id=978972219 is handled. Duration 500 ms by bot id=8818049003
2026-06-25 15:00:28,485 | INFO     | aiogram.dispatcher: Polling stopped
2026-06-25 15:00:28,742 | INFO     | __main__: Бот остановлен.
2026-06-25 15:00:28,744 | INFO     | aiogram.dispatcher: Polling stopped for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 15:00:43,756 | INFO     | database.db: База данных инициализирована.
2026-06-25 15:00:44,179 | INFO     | __main__: QasymGo Bot запущен. Нажмите Ctrl+C для остановки.
